Date,Symbol,Open,High,Low,Close,Volume,RSI,MACD,MACD_signal,MACD_diff,EMA_20,SMA_50,BB_high,BB_low,BB_mid,Price_Change,Volume_Change,sentiment_score,next_close,target
2025-05-28,INFY.NS,1535.556238237006,1542.063608140773,1524.8724187426308,1526.6207275390625,3623370,54.31921961072961,12.770646741176279,10.676076543774816,2.094570197401463,1508.9022930329006,1484.2952685546875,1582.164928081213,1435.411878559412,1508.7884033203125,0.0010827252176117685,-0.5340144969323717,0.0,1540.0240478515625,1
2025-05-29,INFY.NS,1543.3263431603168,1562.6543682753302,1531.2827406845122,1540.0240478515625,8609500,56.74830682588031,13.517167529214703,11.244294740862793,2.2728727883519095,1511.866269682297,1484.1932885742187,1583.4635540672857,1442.4175006202145,1512.94052734375,0.008779731645663036,1.3761029097221646,0.0,1539.1375732421875,0
2025-05-30,INFY.NS,1547.3124739974685,1548.297396005105,1531.652190030095,1539.1375732421875,13148092,56.534185796137386,13.87729077004451,11.770893946699138,2.1063968233453725,1514.4635366880007,1484.287255859375,1584.2940092397077,1449.1421846079486,1516.7180969238282,-0.0005756238745827646,0.5271609268830943,0.0,1530.371826171875,0
2025-06-02,INFY.NS,1536.4782943781508,1536.4782943781508,1515.7949327230604,1530.371826171875,4374509,54.350368865468475,13.302030969985253,12.077121351356363,1.2249096186288906,1515.9786118769412,1484.0077685546876,1583.4674157711668,1456.482230224927,1519.9748229980469,-0.005695232981576481,-0.6672894439740762,0.0,1519.734619140625,0
2025-06-03,INFY.NS,1535.4933708621093,1543.6682714095227,1512.4461724234918,1519.734619140625,6853403,51.73855202874166,11.851186623058766,12.031934405696845,-0.180747782638079,1516.336326854435,1483.515537109375,1581.4269691178472,1463.6907554915276,1522.5588623046874,-0.006950733703624312,0.5666679391904326,0.0,1527.8109130859375,1
2025-06-04,INFY.NS,1519.7346010168856,1533.8190332918905,1518.158749909477,1527.8109130859375,4548307,53.56317010851058,11.223691718704458,11.870285868298367,-0.6465941495939092,1517.4291445907686,1483.2528198242187,1578.3101015022871,1473.0941221305252,1525.7021118164062,0.005314279113993958,-0.33634327355329896,0.0,1530.8642578125,1
2025-06-05,INFY.NS,1524.5607331925255,1544.0621159555858,1518.3556767230737,1530.8642578125,6948539,54.267130914457425,10.847730997255894,11.665774894089873,-0.8180438968339789,1518.7086791833144,1482.4878393554689,1574.3057579045856,1483.3892005915084,1528.847479248047,0.0019985095671264386,0.5277198746698497,0.0,1540.2210693359375,1
2025-06-06,INFY.NS,1531.2581829658582,1545.2441474823067,1519.8331118292815,1540.2210693359375,3960020,56.446093416211774,11.175966325657328,11.567813180403364,-0.39184685474603675,1520.757478245469,1482.3567749023437,1567.2931963031713,1497.9972700054225,1532.6452331542969,0.006112110512533464,-0.43009314619951045,0.0,1549.183837890625,1
2025-06-09,INFY.NS,1554.2069160448225,1564.0561360451063,1547.3124620446238,1549.183837890625,2903202,58.48646832287756,12.020748005255655,11.658400145373824,0.36234785988183127,1523.4647505926266,1482.4010815429688,1559.2846768180573,1502.9104769905364,1531.0975769042968,0.00581914423398433,-0.26687188448543187,0.0,1571.935546875,1
2025-06-10,INFY.NS,1560.116482612782,1583.2621501262925,1553.7144894707471,1571.935546875,8591925,63.19943020400803,14.36057655634113,12.198835427567285,2.161741128773844,1528.0810169052338,1482.2069482421875,1566.5808831070165,1500.4565680648586,1533.5187255859375,0.014686255064056075,1.959465100947161,0.0,1606.5062255859375,1
2025-06-11,INFY.NS,1566.1244242034918,1609.9534525332194,1566.1244242034918,1606.5062255859375,10597410,68.96491409029323,18.787897209416087,13.516647783937048,5.27124942547904,1535.550084398634,1483.2675537109376,1582.2106893845812,1490.8145303419815,1536.5126098632813,0.021992427602813613,0.23341509615132816,0.0,1584.345458984375,0
2025-06-12,INFY.NS,1592.6188275892266,1603.452969273507,1574.0037782857437,1584.345458984375,10483574,62.234049721755326,20.274678194926764,14.868253866134992,5.406424328791772,1540.1972629306094,1483.8053002929687,1585.9911373653654,1488.8049930057282,1537.3980651855468,-0.013794385759992811,-0.010741869947468285,0.0,1577.844970703125,0
2025-06-13,INFY.NS,1552.2369998927122,1584.7394243828517,1546.5244044661897,1577.844970703125,6968315,60.372695246490814,20.6899271589175,16.032588524691494,4.657338634226004,1543.7827589089443,1484.8521240234375,1590.732039957542,1487.4285435385518,1539.0802917480469,-0.004102948788338834,-0.3353111257668425,0.0,1599.31640625,1
2025-06-16,INFY.NS,1575.875214344727,1610.15054834862,1573.01891647278,1599.31640625,5591842,64.18324032363131,22.49230308989854,17.324531437732904,5.167771652165637,1549.0716777033306,1487.1859985351562,1599.9205006594757,1486.6751658444305,1543.297833251953,0.013608076804470182,-0.19753311955616248,0.0,1615.173583984375,1
2025-06-17,INFY.NS,1596.2630097727383,1622.5604988569514,1591.2399317053334,1615.173583984375,7622083,66.72785955398665,24.913058489393052,18.842236848064935,6.070821641328116,1555.3670973491444,1489.3776098632814,1611.4249640051798,1485.1138055260703,1548.269384765625,0.009914972217133888,0.3630719537497662,0.0,1608.2791748046875,0
2025-06-18,INFY.NS,1596.558578835151,1619.9011823893957,1596.558578835151,1608.2791748046875,5629707,64.57959542709752,25.975770865097502,20.26894365147145,5.7068272136260525,1560.406342821101,1492.4734936523437,1619.6936726433971,1485.3314616339464,1552.5125671386718,-0.00426852522109733,-0.2613952117813464,0.0,1593.997802734375,0
2025-06-19,INFY.NS,1599.4148737815738,1605.4228739879738,1587.2018168292147,1593.997802734375,5147760,60.25234528579105,25.373105343415318,21.289775989860225,4.083329353555094,1563.605529479508,1496.1549658203126,1622.5199862969785,1491.6030239569277,1557.061505126953,-0.008879908596744035,-0.08560783003449379,0.0,1598.429931640625,1
2025-06-20,INFY.NS,1594.58871180959,1606.1122510729597,1584.6410236941556,1598.429931640625,9202821,61.12298157245709,24.965339444665233,22.024888680821228,2.940450763844005,1566.9221392091383,1500.9915185546874,1626.4742114128599,1495.5096020637025,1560.9919067382812,0.0027805113022407735,0.7877331111007506,0.0,1560.116455078125,0
2025-06-23,INFY.NS,1576.8601291540897,1576.8601291540897,1551.6461498856431,1560.116455078125,7943676,50.770181381296055,21.305013736161072,21.880913691889198,-0.5758999557281257,1566.2739788157085,1504.4392260742188,1626.644739392024,1497.8436639282886,1562.2442016601562,-0.023969443892467135,-0.1368216332796215,0.0,1557.7525634765625,0
2025-06-24,INFY.NS,1576.860073737694,1584.739449496533,1552.827953627288,1557.7525634765625,8083992,50.20516327589136,18.005872455172266,21.10590544454581,-3.1000329893735454,1565.4624154500755,1508.3272290039063,1626.0350823290958,1501.7316168896543,1563.883349609375,-0.0015152020183288872,0.017663862423391796,0.0,1590.550537109375,1
2025-06-25,INFY.NS,1566.025955644839,1595.4751470327865,1561.199813873949,1590.550537109375,7813533,57.30480999032468,17.832242596557535,20.451172874948156,-2.6189302783906214,1567.8517603700088,1512.7594946289062,1627.7963522708849,1506.3633279048966,1567.0798400878907,0.0210546747935465,-0.03345611920447222,0.0,1591.6339111328125,1
2025-06-26,INFY.NS,1584.5425210067874,1599.5132869304996,1582.3756205245834,1591.6339111328125,6519233,57.52026189872387,17.579414366218316,19.876821173202188,-2.2974068069838722,1570.1167271093236,1516.891943359375,1629.9433024394218,1509.3773640644843,1569.660333251953,0.0006811314687342751,-0.16564849729309394,0.0,1583.7545166015625,0
2025-06-27,INFY.NS,1594.5886581952298,1605.0288069577266,1578.238977654369,1583.7545166015625,8912268,55.33322316255335,16.552438674813402,19.21194467352443,-2.6595059987110297,1571.4155642038224,1521.1173876953126,1630.7769264273022,1513.0054344125417,1571.891180419922,-0.0049505068195248025,0.36707308973310204,0.0,1577.6480712890625,0
2025-06-30,INFY.NS,1590.648993297183,1590.648993297183,1570.064099926214,1577.6480712890625,6294505,53.63132163334682,15.072072468016813,18.38397023242291,-3.3118977644060976,1572.0091363071786,1525.0963842773438,1629.9958004595117,1518.514184892051,1574.2549926757813,-0.0038556766522145347,-0.2937257946013293,0.0,1582.57275390625,1
2025-07-01,INFY.NS,1584.7395342639384,1593.308307768125,1576.367697072364,1582.57275390625,4178937,54.83774174284584,14.133332059299164,17.533842597798163,-3.400510538498999,1573.0151951261378,1528.5619799804688,1627.2656686476155,1527.5281301805096,1577.3968994140625,0.00312153433126805,-0.33609759623671753,0.0,1586.2169189453125,1
2025-07-02,INFY.NS,1593.6038341220217,1624.1364168524187,1579.2239966239758,1586.2169189453125,8653641,55.75510531377144,13.527490693085838,16.7325722168557,-3.205081523769863,1574.2725021565354,1532.6482470703124,1624.776012900195,1535.8583865138676,1580.3171997070312,0.0023026840504283275,1.0707756541914848,0.0,1594.293212890625,1
2025-07-03,INFY.NS,1594.0962765801005,1607.786716594206,1590.6490495377586,1594.293212890625,5259695,57.800925814783234,13.542931980800404,16.094644169644642,-2.5517121888442382,1576.179236512163,1535.883994140625,1622.0412199252803,1544.9360749965947,1583.4886474609375,0.005091544446949037,-0.3921986132773476,0.0,1615.96142578125,1
2025-07-04,INFY.NS,1600.4981989662078,1618.6207872342948,1587.9897380569496,1615.96142578125,4411273,62.77421673997686,15.129212855831156,15.901557906881946,-0.7723450510507899,1579.9680164425522,1539.6210913085938,1622.8483293763127,1551.7030011900936,1587.2756652832031,0.013591109035293591,-0.1613063114876433,0.0,1602.4681396484375,0
2025-07-07,INFY.NS,1615.272126013176,1619.2118141254034,1598.5284515362102,1602.4681396484375,3294523,58.17624843377639,15.123225327316732,15.745891390968904,-0.6226660636521721,1582.1108853193032,1542.9173828125,1621.4515774880294,1558.428183254158,1589.9398803710938,-0.008350005091420476,-0.2531582153269589,0.0,1613.9915771484375,1
2025-07-08,INFY.NS,1603.4529602070286,1621.378491891406,1597.0509674297891,1613.9915771484375,4590681,60.815882616307576,15.865438371046821,15.769800786984488,0.09563758406233269,1585.1471416839825,1546.407236328125,1624.076501154594,1560.0088626149372,1592.0426818847657,0.007191055606589503,0.3934281229786527,0.0,1609.0670166015625,0
2025-07-09,INFY.NS,1613.1052929685202,1613.3022292758048,1599.1193284889714,1609.0670166015625,4580828,59.09926735713981,15.873299163722322,15.790500462332055,0.08279870139026713,1587.4252250094662,1549.4994482421876,1624.4542586602151,1559.8871842108788,1592.170721435547,-0.0030511686780767544,-0.002146304655017417,0.0,1591.43701171875,0
2025-07-10,INFY.NS,1614.1886858160017,1614.1886858160017,1582.868118202301,1591.43701171875,5330179,53.29904049826742,14.292183450366338,15.490837059938912,-1.198653609572574,1587.8072999341598,1552.1885571289063,1624.612439705835,1560.4381584386963,1592.5252990722656,-0.010956662899005876,0.16358418172435196,0.0,1570.85205078125,0
2025-07-11,INFY.NS,1555.2902357933656,1582.868050545757,1539.433016356687,1570.85205078125,11391755,47.44404110378852,11.248438546593206,14.642357357269772,-3.393918810676565,1586.1925143005494,1554.3338745117187,1625.0380801752124,1559.3132259771312,1592.1756530761718,-0.01293482606343832,1.1372180934261307,0.0,1546.623046875,0
2025-07-14,INFY.NS,1567.7988696310574,1567.7988696310574,1536.2813659941348,1546.623046875,9173426,41.64518355339292,6.802752757137341,13.074436437243287,-6.271683680105946,1582.4239935933542,1555.9615893554687,1627.7114334776395,1551.3705367372042,1589.5409851074219,-0.0154241157811138,-0.19473110157302365,0.0,1561.6922607421875,1
2025-07-15,INFY.NS,1541.5013602388092,1579.4208563061295,1540.4179701114035,1561.6922607421875,7614807,46.060928242288675,4.444243882927594,11.34839792638015,-6.9041540434525555,1580.4495428456241,1557.8343579101563,1624.973150379855,1548.7606875107701,1586.8669189453126,0.009743300992206994,-0.16990587813102764,0.0,1583.6561279296875,1
2025-07-16,INFY.NS,1555.1918577227598,1587.6942841349517,1554.6993967165145,1583.6561279296875,6223491,51.78744211249675,4.297866006319509,9.938291542368022,-5.640425536048513,1580.7549319012494,1560.2085620117186,1622.4649238734926,1548.8066093296322,1585.6357666015624,0.014064145503968728,-0.18271191902828265,0.0,1559.6240234375,0
2025-07-17,INFY.NS,1573.9053927711557,1585.7244570472844,1556.2752645133155,1559.6240234375,7374814,46.02922319070844,2.2171129981322792,8.394055833520873,-6.176942835388594,1578.7424644285113,1562.041904296875,1622.204264594739,1545.6298906786983,1583.9170776367187,-0.015175077511053292,0.18499633083746736,0.0,1562.1846923828125,1
2025-07-18,INFY.NS,1568.0942241264431,1575.1857343566385,1556.176692489401,1562.1846923828125,5161833,46.709150784558325,0.7658970472054989,6.868424076257798,-6.1025270290522995,1577.1655337574925,1564.0002783203124,1620.9005143911725,1543.3091169564839,1582.1048156738282,0.0016418501554422704,-0.3000727882764229,0.0,1560.4119873046875,0
2025-07-21,INFY.NS,1556.1767745731315,1565.041072656143,1543.1758521432762,1560.4119873046875,3682661,46.27452676757572,-0.5212360493219421,5.390492051141851,-5.911728100463793,1575.5699579048444,1563.6057788085936,1620.881990634165,1543.3571939361473,1582.1195922851562,-0.0011347602410705093,-0.2865594450653479,0.0,1547.2139892578125,0
2025-07-22,INFY.NS,1541.4029254290974,1561.889351060241,1541.4029254290974,1547.2139892578125,8473741,43.06189367531694,-2.5765654016304325,3.797080560587394,-6.373645962217827,1572.86938946227,1564.0798071289062,1621.9206032221891,1541.2647239262483,1581.5926635742187,-0.008458021441934749,1.300983174937905,0.0,1550.7596435546875,1
2025-07-23,INFY.NS,1552.5325511946266,1567.897309898412,1526.629055261839,1550.7596435546875,8035026,44.18302997194893,-3.8746593901369124,2.262732570442533,-6.137391960579445,1570.7636993758335,1564.1624291992186,1621.8475965143002,1537.3586412786685,1579.6031188964844,0.002291637951500114,-0.05177347289703571,0.0,1529.0914306640625,0
2025-07-24,INFY.NS,1556.1767861186595,1558.1466301517212,1524.8562179010848,1529.0914306640625,14169664,39.11426705364445,-6.576047339471188,0.49497658845978876,-7.071023927930977,1566.7949118794743,1563.4115307617187,1623.6651716810975,1529.2868180649962,1576.4759948730468,-0.013972644297704728,0.7634870129853968,0.0,1492.84619140625,0
2025-07-25,INFY.NS,1520.12860228797,1526.1366022975346,1488.512630894258,1492.84619140625,10851259,32.41528406276771,-11.508936786558706,-1.9058060865439106,-9.603130700014797,1559.75217659631,1562.3844458007814,1631.364311474274,1512.4968457522887,1571.9305786132813,-0.023703775020223472,-0.23419080367749012,0.0,1493.1417236328125,1
2025-07-28,INFY.NS,1491.0734115180542,1496.392014262957,1460.14683725966,1493.1417236328125,6439855,32.5167705206335,-15.219005015786934,-4.568445872392516,-10.650559143394418,1553.4083239331198,1561.94796875,1636.232293583964,1499.1782288769734,1567.7052612304688,0.00019796562315921307,-0.40653384091191636,0.0,1490.8763427734375,0
2025-07-29,INFY.NS,1490.0884773327002,1494.3235696797126,1473.5417400906863,1490.8763427734375,7070448,32.11862882393267,-18.133031816462562,-7.281363061206526,-10.851668755256036,1547.4528971560073,1561.45064453125,1638.937324806541,1487.3035565411153,1563.1204406738282,-0.0015171907820399344,0.0979203724307458,0.0,1496.0965576171875,1
2025-07-30,INFY.NS,1496.9830114866083,1498.7557989957106,1483.2925712781332,1496.0965576171875,5719051,34.12039379463586,-19.793029615023443,-9.78369637196991,-10.009333243053533,1542.5618171999292,1560.9042651367188,1638.9806707631192,1478.2481744517245,1558.6144226074218,0.0035014405245969993,-0.1911331502614827,0.0,1486.247314453125,0
2025-07-31,INFY.NS,1486.936711768862,1504.0743788045277,1474.428250322285,1486.247314453125,6851407,32.19152286931117,-21.653730711142543,-12.157703239804437,-9.496027471338106,1537.198531224043,1560.5688305664062,1637.6798678840396,1468.7443874870542,1553.2121276855469,-0.006583293781351474,0.19799718519733434,0.0,1447.4412841796875,0
2025-08-01,INFY.NS,1471.374935830292,1476.1024890867666,1443.4031282013243,1447.4412841796875,8702978,25.963694168038103,-25.96041654089936,-14.918245900023422,-11.042170640875938,1528.6502219817235,1559.1212182617187,1635.8948915217395,1453.677349689198,1544.7861206054688,-0.02611007595846615,0.2702468266737037,0.0,1458.177001953125,1
2025-08-04,INFY.NS,1439.4634841975633,1460.4423706154291,1429.1218033326477,1458.177001953125,8610216,29.998468324829275,-28.182344858173337,-17.571065691653406,-10.611279166519932,1521.9384867409046,1557.5833471679687,1632.0564494764255,1443.0866779649807,1537.5715637207031,0.00741703162040297,-0.010658650406791814,0.0,1438.2816162109375,0
2025-08-05,INFY.NS,1456.404084468286,1456.404084468286,1433.0614816224124,1438.2816162109375,10213323,27.055802955431446,-31.189101862728876,-20.2946729258685,-10.894428936860376,1513.9711657380508,1555.8495874023438,1625.8548494170313,1431.7172819306247,1528.786065673828,-0.013644012843117781,0.18618661831480177,0.0,1415.037353515625,0
2025-08-06,INFY.NS,1430.1067078263495,1434.14486387826,1408.7339490588547,1415.037353515625,10566934,24.083399961361152,-35.04363498030875,-23.24446533675655,-11.7991696435522,1504.5488979073434,1553.617919921875,1620.7930942723342,1417.3760707667284,1519.0845825195313,-0.01616113453257373,0.03462252197448379,0.0,1415.234375,1
2025-08-07,INFY.NS,1408.4383894942564,1420.2574529026,1392.876574581379,1415.234375,9892020,24.159455561903755,-37.64849385737625,-26.12527104088049,-11.52322281649576,1496.0427528685489,1551.1221264648439,1615.8402879097912,1404.7086134573965,1510.2744506835938,0.00013923412260852253,-0.06387037148145336,0.0,1401.6424560546875,0
2025-08-08,INFY.NS,1403.5138318764698,1411.590144080286,1395.7329241309972,1401.6424560546875,10048009,22.48584095627531,-40.34455068425018,-28.96912696955443,-11.37542371469575,1487.052248410086,1548.3722241210937,1613.546150933541,1390.0817909609905,1501.8139709472657,-0.009604005658294223,0.015769175557671655,0.0,1406.66552734375,1
2025-08-11,INFY.NS,1398.4907470266712,1411.7871937906966,1392.6796832838538,1406.66552734375,6625368,24.565590596632617,-41.59637811604421,-31.494577198852387,-10.10180091719182,1479.396370213292,1545.8980981445313,1611.8514468037572,1377.7807431376489,1494.816094970703,0.003583703723702314,-0.3406287753126017,0.0,1402.62744140625,0
2025-08-12,INFY.NS,1406.6655976905836,1419.2726477892124,1399.5742071536924,1402.62744140625,9899184,24.00792287955595,-42.4252483084349,-33.680711420768894,-8.744536887666008,1472.0850436602402,1543.5559545898439,1606.2342185379912,1367.4914894698213,1486.8628540039062,-0.0028706795318467204,0.4941334579452794,0.0,1405.0897216796875,1
2025-08-13,INFY.NS,1403.5138705026145,1412.3781686321047,1400.953097311154,1405.0897216796875,10318063,25.12410973933946,-42.394748200222466,-35.423518776659606,-6.9712294235628605,1465.7045368049496,1541.1015307617188,1593.6680401400038,1362.2010272428085,1477.9345336914062,0.0017554770431189581,0.04231449784143826,0.0,1425.8714599609375,1
2025-08-14,INFY.NS,1404.6956380205245,1447.835267553816,1404.6956380205245,1425.8714599609375,12902347,33.943045980275656,-40.22991858644946,-36.384798738617576,-3.8451198478318815,1461.9109104388533,1539.0016748046876,1582.7046338937635,1359.7891771413929,1471.2469055175782,0.014790328304734146,0.2504621264669542,0.0,1414.1510009765625,0
2025-08-18,INFY.NS,1442.6151494914589,1442.6151494914589,1408.0444126749926,1414.1510009765625,7254561,31.677014793299847,-39.01033178710236,-36.90990534831454,-2.100426438787821,1457.3623476329208,1536.4802734375,1569.6834830453743,1358.0069588491572,1463.8452209472657,-0.008219856637495249,-0.43773322791582026,0.0,1418.2877197265625,1
2025-08-19,INFY.NS,1411.0977408332749,1427.5460108318366,1411.0977408332749,1418.2877197265625,3986094,33.367825979167776,-37.280258220239375,-36.98397592269951,-0.296282297539868,1453.6409544989817,1533.8623510742189,1554.46215610621,1359.0158590305086,1456.7390075683593,0.0029252312851621998,-0.4505395984677777,0.0,1473.6402587890625,1
2025-08-20,INFY.NS,1418.9770874002822,1476.3980885005717,1418.9770874002822,1473.6402587890625,10413061,50.883353498709894,-31.084354067765844,-35.804051551712774,4.719697483946931,1455.545650145656,1531.8964453125,1542.030365544313,1364.0902765455307,1453.060321044922,0.03902772215582018,1.6123470746048638,0.0,1473.8372802734375,1
2025-08-21,INFY.NS,1485.262351237006,1485.262351237006,1461.9197483180794,1473.8372802734375,6565539,50.93279495812711,-25.860058740803424,-33.815252989530904,7.95519424872748,1457.2877101578258,1529.24306640625,1526.8917620706225,1371.5366436910963,1449.2142028808594,0.00013369713754762813,-0.3694900087495886,0.0,1465.0714111328125,0
2025-08-22,INFY.NS,1475.5115598317454,1481.6181481033814,1463.6924963469764,1465.0714111328125,5543397,48.58927285377585,-22.171519954648602,-31.486506382554445,9.314986427905843,1458.0290150125863,1526.8575854492187,1515.0569089290111,1376.9694948795827,1446.013201904297,-0.005947650570352403,-0.15568287691231442,0.0,1508.9989013671875,1
2025-08-25,INFY.NS,1483.981859694785,1515.7948868943363,1483.981859694785,1508.9989013671875,10694531,58.815801795010856,-15.524784990051103,-28.29416210405378,12.769377114002676,1462.8832899035008,1525.4806640625,1518.369410173236,1375.2722646314517,1446.8208374023438,0.02998317344845991,0.9292377940818599,0.0,1506.53662109375,0
2025-08-26,INFY.NS,1500.03616013844,1515.2039825206518,1495.7024794249892,1506.53662109375,15994798,58.11793829695849,-10.336729697834016,-24.702675622809828,14.365945924975811,1467.0407500168578,1523.625068359375,1520.9853038335564,1373.9958607172248,1447.4905822753906,-0.0016317309914584133,0.49560537063289645,0.0,1477.4814453125,0
2025-08-28,INFY.NS,1506.5366438633127,1506.5366438633127,1475.413133190423,1477.4814453125,5443364,50.50303116771789,-8.472008323827822,-21.456542163013427,12.984533839185605,1468.0351019497762,1520.8712255859375,1518.9533917344606,1374.688283070227,1446.8208374023438,-0.019286073351576283,-0.6596791031684177,0.0,1447.4412841796875,0
2025-08-29,INFY.NS,1479.254311487481,1479.254311487481,1445.5699084151588,1447.4412841796875,8169075,44.07329224666402,-9.31086331121196,-19.027406392653138,9.716543081441177,1466.0737859716726,1517.6544677734375,1512.9000413598208,1375.8761061011166,1444.3880737304687,-0.02033200567636151,0.5007401672936074,0.0,1476.7921142578125,1
2025-09-01,INFY.NS,1454.4343120627393,1480.7318023736236,1453.941851048263,1476.7921142578125,4546057,50.68022375988822,-7.520602416905149,-16.726045597503543,9.205443180598394,1467.0945791417812,1515.3103540039062,1511.387981239204,1376.4426462022022,1443.9153137207031,0.020277734509112744,-0.44350406869810843,0.0,1476.1025390625,0
2025-09-02,INFY.NS,1476.7920565936874,1489.9900353122632,1463.8896025641538,1476.1025390625,5218763,50.52919181016884,-6.087280336753338,-14.598292545353502,8.511012208600164,1467.9524800866116,1512.8638061523438,1514.2618235434277,1376.43492938626,1445.3483764648438,-0.000466941276740962,0.1479757072997545,0.0,1456.798095703125,0
2025-09-03,INFY.NS,1477.3829894013984,1479.2543652339205,1450.7900955921732,1456.798095703125,4623483,46.36367850085159,-6.434892076564665,-12.965612451595735,6.53072037503107,1466.8901577643749,1510.7974389648436,1514.1441439025737,1376.4147184021137,1445.2794311523437,-0.013077982625540052,-0.11406534460369244,0.0,1440.94091796875,0
2025-09-04,INFY.NS,1461.6242804276317,1461.6242804276317,1438.0846200594328,1440.94091796875,5787724,43.21239276727077,-7.898865400508612,-11.95226304137831,4.053397640869699,1464.418801593363,1508.4612060546874,1514.23280454948,1376.5919879309886,1445.4123962402343,-0.010884952266993153,0.2518103775876326,0.0,1422.8182373046875,0
2025-09-05,INFY.NS,1447.835279098319,1450.4945202945664,1411.3931666312185,1422.8182373046875,5466487,39.87652781330729,-10.40152141497083,-11.642114716096815,1.240593301125985,1460.4568430896798,1505.1065600585937,1514.0159091135563,1377.5869717458188,1445.8014404296875,-0.0125769769170061,-0.05550316497469476,0.0,1411.2947998046875,0
2025-09-08,INFY.NS,1429.1218644887508,1436.0163186937275,1406.7641825159365,1411.2947998046875,3811567,37.874406984964544,-13.163004515590046,-11.946292675995462,-1.2167118395945842,1455.7747437292041,1501.4997778320312,1514.1925880982135,1377.0163352416303,1445.6044616699219,-0.008099022909510478,-0.30273921807552084,0.0,1481.6181640625,1
2025-09-09,INFY.NS,1458.6694341238242,1484.474341584966,1450.297597398603,1481.6181640625,13072640,53.28799451435546,-9.56671287852214,-11.470376716500798,1.9036638379786588,1458.2360218561846,1499.45705078125,1516.7838671380916,1382.4226270025335,1449.6032470703126,0.049828968595041045,2.429728507986348,0.0,1509.491455078125,1
2025-09-10,INFY.NS,1487.330709756259,1511.756823802922,1486.5428442826578,1509.491455078125,7281071,57.76119256508297,-4.416572707168143,-10.059615914634268,5.643043207466125,1463.1174916868456,1498.0939184570314,1523.708983099219,1385.7801038148436,1454.7445434570313,0.01881273575858322,-0.4430297935229609,0.0,1486.9366455078125,0
2025-09-11,INFY.NS,1500.922609577238,1504.4683046125388,1483.7849433052634,1486.9366455078125,8003662,53.312293251939266,-2.1304753567910666,-8.473787803065628,6.343312446274561,1465.3859825269378,1496.1811962890624,1524.9072654540428,1393.012741870176,1458.9600036621093,-0.014941992214951072,0.09924240540986351,0.0,1502.596923828125,1
2025-09-12,INFY.NS,1513.8250582606502,1519.636121892633,1498.1647749913177,1502.596923828125,12856963,55.85470476317429,0.934158448763128,-6.592198552699878,7.526357001463006,1468.9298816984794,1494.5087963867188,1527.5095304094455,1400.1611971296172,1463.8353637695313,0.010531906902438548,0.606385052242336,0.0,1485.6563720703125,0
2025-09-15,INFY.NS,1502.5969824151846,1504.4683582651935,1478.5648615170796,1485.6563720703125,6167414,52.52271809251053,1.973196094101013,-4.8791196233397,6.852315717440713,1470.522880781511,1492.3360595703125,1528.6763419481722,1404.9728768018276,1466.824609375,-0.011274182376637354,-0.5203055340518596,0.0,1488.5126953125,1
2025-09-16,INFY.NS,1485.656397411633,1491.1719366717366,1480.8302554728905,1488.5126953125,8923112,53.03148031210947,2.9926252076986657,-3.3047706571320274,6.297395864830693,1472.2361964511292,1489.7870849609376,1528.0710611505115,1413.0143270330823,1470.5426940917969,0.0019226002027690203,0.4468157967018267,0.0,1499.4453125,1
2025-09-17,INFY.NS,1494.028241371192,1503.680405062861,1491.1719434573272,1499.4453125,4795698,55.01833455406431,4.629336850600794,-1.7179491555854636,6.347286006186257,1474.8275408367358,1487.7266284179686,1528.12256237796,1421.0785850829775,1474.6005737304688,0.007344658343813926,-0.4625531989288042,0.0,1517.370849609375,1
2025-09-18,INFY.NS,1526.6291407021615,1531.5537508334592,1515.302537400178,1517.370849609375,9331945,58.1447172272003,7.2888621880883875,0.08341311314930655,7.2054490749390805,1478.879284529368,1485.7942138671874,1533.4541526197738,1420.1200539231947,1476.7871032714843,0.011954778850512326,0.9458992205097152,0.0,1516.976806640625,0
2025-09-19,INFY.NS,1521.3104874589542,1527.9095369547413,1497.179898612735,1516.976806640625,12988129,58.04920500079791,9.258038301853958,1.9183381508902368,7.339700150963721,1482.5076199685352,1483.9524096679688,1538.2217858100205,1419.666373369667,1478.9440795898438,-0.00025968797861875004,0.39179227910151626,0.0,1476.8905029296875,0
2025-09-22,INFY.NS,1460.3437656419162,1491.8612688721596,1459.6543683506482,1476.8905029296875,15655204,49.19573927133999,7.4975675729988325,3.0341840353119562,4.463383537686877,1481.972656441026,1481.6614794921875,1538.482492096146,1420.587576263229,1479.5350341796875,-0.026425126300849255,0.20534712890517182,0.0,1474.920654296875,0
2025-09-23,INFY.NS,1470.4885054191882,1490.186944875574,1470.4885054191882,1474.920654296875,9832164,48.801849375294275,5.875700101643133,3.602487248578192,2.2732128530649414,1481.301037189202,1479.7428515625,1535.2229690868312,1420.4392745655127,1477.831121826172,-0.001333781095419706,-0.37195554909409034,0.0,1472.0643310546875,0
2025-09-24,INFY.NS,1464.7758845360097,1474.1326431158675,1460.3437357350242,1472.0643310546875,4937004,48.19922514783259,4.310191822980414,3.7440281634586365,0.5661636595217776,1480.4213508906766,1478.2516772460938,1531.9983901380165,1420.2166245104208,1476.1075073242187,-0.001936594510264844,-0.4978720859416096,0.0,1462.4122314453125,0
